"price","retail","ad_boost","rate","badge_ct","bg_local","bg_quality","bg_fastship","color","size","inventory","ship_price","able_country","total_invent","has_bg_urgency","origin","seller_rate_ct","seller_rate","has_seller_propic","sold_ct_3","rate5_pct","rate4_pct","rate3_pct","rate2_pct","rate1_pct"
11,38,0,3.91,0,0,0,0,"white","s",50,2,63,50,1,"CN",30225,4.26789081885856,0,"between 100 and 10k",0.487787857641312,0.197487787857641,0.147243545010468,0.0711793440334962,0.096301465457083
3.71,6,1,3.45,0,0,0,0,"yellow","xs",3,1,42,50,0,"CN",9651,4.07916278105896,0,"between 100 and 10k",0.38121546961326,0.160220994475138,0.18232044198895,0.0773480662983425,0.198895027624309
6,9,0,3.8,0,0,0,0,"others","xs",1,2,40,50,0,"CN",7363,4.10634252342795,0,"between 100 and 10k",0.481632653061224,0.179591836734694,0.13469387755102,0.0612244897959184,0.142857142857143
6,6,1,3.89,0,0,0,0,"others","s",50,2,41,50,0,"CN",14676,4.07420278004906,0,"between 100 and 10k",0.474369406021155,0.209926769731489,0.145646867371847,0.0748576078112286,0.0951993490642799
12,16,0,3.28,0,0,0,0,"red","s",50,3,20,50,0,"CN",3990,3.89724310776942,0,"between 100 and 10k",0.349500713266762,0.155492154065621,0.146932952924394,0.124108416547789,0.223965763195435
2,2,0,4.01,0,0,0,0,"others","One-sized",50,1,51,50,0,"CN",229199,4.16507925427249,0,"above 10K",0.552079207920792,0.173861386138614,0.113135313531353,0.0566336633663366,0.104290429042904
5,5,1,0,0,0,0,0,"green","xs",4,1,35,50,0,"CN",1172,4.12286689419795,0,"below 100",NA,NA,NA,NA,NA
5,5,0,3.3,0,0,0,0,"others","s",50,2,32,50,1,"CN",13510,4.29733530717987,1,"between 100 and 10k",0.321816386969398,0.16781836130306,0.190523198420533,0.123395853899309,0.1964461994077
4.66,11,1,4.01,0,0,0,0,"others","m",1,1,44,50,0,"CN",203805,4.21647653394176,0,"above 10K",0.521043272080617,0.184647302904564,0.150069156293223,0.0675755779490219,0.0766646907725746
8,22,1,4,0,0,0,0,"blue","s",50,2,43,50,0,"CN",65189,4.0496402767338,0,"below 100",0.529411764705882,0.235294117647059,0,0.176470588235294,0.0588235294117647
9,9,1,0,0,0,0,0,"white","s",50,3,44,50,0,"CN",246312,4.20372535645848,0,"below 100",NA,NA,NA,NA,NA
8,9,1,3.95,0,0,0,0,"black","s",50,3,41,50,0,"CN",36913,3.94942161298188,1,"between 100 and 10k",0.507936507936508,0.19047619047619,0.158730158730159,0.0317460317460317,0.111111111111111
16,14,1,0,0,0,0,0,"others","s",2,4,40,50,0,"CN",1442,4.46601941747573,0,"below 100",NA,NA,NA,NA,NA
5,5,1,4.1,1,0,1,0,"white","s",1,2,42,50,0,"CN",13909,4.35681932561651,0,"between 100 and 10k",0.572289156626506,0.168674698795181,0.126506024096386,0.0542168674698795,0.0783132530120482
6,6,1,4,0,0,0,0,"white","s",47,2,35,50,1,"CN",12974,3.9657006320333,0,"above 10K",0.520900321543408,0.187299035369775,0.144694533762058,0.0610932475884244,0.0860128617363344
18,59,0,2.67,0,0,0,0,"pink","s",50,5,34,50,0,"CN",2038,4.50147203140334,0,"below 100",0.166666666666667,0,0.5,0,0.333333333333333
8,7,1,3.8,0,0,0,0,"black","xs",49,2,38,50,1,"CN",70773,4.03831969818999,0,"above 10K",0.444801714898178,0.208038585209003,0.160235798499464,0.0783494105037513,0.108574490889603
11,10,1,3.8,0,0,0,0,"yellow","xs",10,2,26,50,1,"CN",247,3.94331983805668,0,"below 100",0.5,0.1,0.2,0.1,0.1
5,25,1,4.19,0,0,0,0,"white","xs",35,2,43,50,0,"CN",4524,3.86538461538462,0,"above 10K",0.607287449392713,0.161943319838057,0.105263157894737,0.0688259109311741,0.0566801619433198
5,10,0,4.08,0,0,0,0,"red","xs",1,2,40,50,0,"CN",4150,4.25228915662651,0,"below 100",0.583333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333
26,168,1,4.15,0,0,0,0,"black","m",50,7,17,50,0,"CN",131,3.85496183206107,0,"below 100",0.45,0.4,0.05,0.05,0.05
6,6,0,3.83,0,0,0,0,"black","xs",3,2,23,50,0,"CN",116,3.77586206896552,0,"below 100",0.5,0.166666666666667,0.111111111111111,0.111111111111111,0.111111111111111
5.78,9,1,3.71,0,0,0,0,"black","xs",14,2,43,50,0,"CN",33855,3.91735341899276,0,"below 100",0.535714285714286,0.107142857142857,0.0714285714285714,0.107142857142857,0.178571428571429
5,7,1,4.13,0,0,0,0,"red","s",13,2,28,50,0,"CN",88193,4.08089077364417,1,"above 10K",0.555002075550021,0.205479452054795,0.122872561228726,0.0485678704856787,0.0680780406807804
5.73,5,0,3.86,0,0,0,0,"white","m",50,2,42,50,0,"CN",885,4.15593220338983,1,"below 100",0.714285714285714,0,0,0,0.285714285714286
3.83,4,0,3.64,0,0,0,0,"others","xs",50,1,48,50,1,"CN",32168,3.88454364585924,0,"above 10K",0.433164128595601,0.174280879864636,0.155104342921602,0.0789622109419064,0.158488437676255
7,6,0,3.69,0,0,0,0,"blue","s",50,2,36,50,0,"CN",12134,3.86690291742212,0,"below 100",0.436619718309859,0.169014084507042,0.154929577464789,0.126760563380282,0.112676056338028
15,13,0,4.11,0,0,0,0,"blue","l",50,4,41,50,1,"CN",2166,4.03047091412742,0,"below 100",0.517857142857143,0.25,0.125,0.0357142857142857,0.0714285714285714
3.92,4,1,3.76,0,0,0,0,"black","m",7,1,36,50,0,"CN",55499,4.13888538532226,0,"above 10K",0.452255553011221,0.181589191664758,0.156171284634761,0.0909090909090909,0.119074879780169
11,20,0,3.43,0,0,0,0,"white","s",50,2,34,50,0,"CN",3120,4.17467948717949,0,"below 100",0.357142857142857,0.214285714285714,0.142857142857143,0.0714285714285714,0.214285714285714
6,6,0,4.75,0,0,0,0,"green","xs",5,2,25,50,0,"CN",5123,3.95861799726723,0,"below 100",0.75,0.25,0,0,0
2.65,3,0,3.4,0,0,0,0,"others","xs",50,1,31,50,0,"CN",68022,4.32058745699921,1,"above 10K",0.357827476038339,0.172233517281441,0.180656404298577,0.0949753122277084,0.194307290153936
3.71,4,1,3.44,0,0,0,0,"others","xs",1,1,23,50,0,"CN",12309,4.04517020066618,1,"below 100",0.5,0.0625,0.125,0,0.3125
13,26,0,3.78,0,0,0,0,"others","m",50,3,41,50,0,"CN",1022,3.86399217221135,0,"below 100",0.459459459459459,0.216216216216216,0.135135135135135,0.027027027027027,0.162162162162162
12,11,0,3.59,0,0,0,0,"black","s",50,3,54,50,0,"CN",4924,3.81965881397238,0,"between 100 and 10k",0.38121546961326,0.232044198895028,0.149171270718232,0.0718232044198895,0.165745856353591
13,252,0,3.91,0,0,0,0,"black","One-sized",50,3,35,50,0,"CN",45964,4.0971194848142,1,"above 10K",0.475292749771614,0.224316917199568,0.137530105472967,0.0623702350303131,0.100489992525538
12,168,0,4.09,0,0,0,0,"black","One-sized",50,3,52,50,1,"CN",73595,4.38569196276921,1,"between 100 and 10k",0.544423440453686,0.213610586011342,0.113421550094518,0.0491493383742911,0.0793950850661626
5.69,17,0,4.31,0,0,0,0,"white","m",50,2,43,50,0,"CN",9465,4.13840464870576,0,"between 100 and 10k",0.616052060737527,0.198481561822126,0.113882863340564,0.0260303687635575,0.0455531453362256
6,8,1,3.79,0,0,0,0,"others","s",50,2,6,50,1,"CN",10665,4.07379278012189,0,"above 10K",0.472277227722772,0.178217821782178,0.15049504950495,0.0693069306930693,0.12970297029703
11,10,1,4.1,1,1,0,0,"red","xs",50,3,29,50,0,"CN",17922,4.38020310233233,0,"between 100 and 10k",0.576271186440678,0.181598062953995,0.104116222760291,0.0460048426150121,0.0920096852300242
5,5,0,3.75,0,0,0,0,"pink","s",50,2,50,50,0,"CN",3053,3.85849983622666,0,"below 100",0.45,0.15,0.15,0.2,0.05
7,6,0,3.19,0,0,0,0,"green","m",50,2,43,50,1,"CN",9341,4.01295364522,1,"between 100 and 10k",0.314285714285714,0.179591836734694,0.159183673469388,0.0775510204081633,0.269387755102041
11,10,0,3.56,0,0,0,0,"black","s",50,3,41,50,1,"CN",20037,3.88007186704596,0,"between 100 and 10k",0.417910447761194,0.171641791044776,0.139303482587065,0.0920398009950249,0.17910447761194
5.65,10,1,2.86,0,0,0,0,"black","xs",1,1,41,50,0,"CN",17752,3.89967327625056,0,"below 100",0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.142857142857143
5.85,5,0,3.55,0,0,0,0,"black","xs",50,2,20,50,0,"CN",7314,3.93820071096527,0,"above 10K",0.400398406374502,0.171314741035857,0.167330677290837,0.0956175298804781,0.165338645418327
8,85,0,4.11,0,0,0,0,"blue","m",10,3,42,50,0,"CN",14664,4.23192853246045,0,"below 100",0.631578947368421,0,0.263157894736842,0.0526315789473684,0.0526315789473684
6,6,1,4.13,0,0,0,0,"blue","xs",1,2,18,50,0,"CN",15436,4.04055454781031,0,"between 100 and 10k",0.553571428571429,0.202922077922078,0.12012987012987,0.0633116883116883,0.0600649350649351
11,10,0,3.96,0,0,0,0,"white","s",50,3,14,50,0,"CN",5175,3.87091787439614,0,"below 100",0.51304347826087,0.182608695652174,0.130434782608696,0.0956521739130435,0.0782608695652174
14,26,0,4.12,0,0,0,0,"white","s",50,3,43,50,0,"CN",4220,4.10995260663507,0,"between 100 and 10k",0.574370709382151,0.183066361556064,0.107551487414188,0.0549199084668192,0.080091533180778
3.68,4,0,3.71,0,0,0,0,"blue","xs",1,1,38,50,0,"others",105015,3.78960148550207,0,"below 100",0.428571428571429,0.166666666666667,0.214285714285714,0.0714285714285714,0.119047619047619
18,76,0,3.56,0,0,0,0,"green","xl",9,5,41,38,1,"CN",8950,4.27430167597765,0,"below 100",0.391666666666667,0.2,0.158333333333333,0.075,0.175
5,22,0,3.32,0,0,0,0,"pink","s",50,1,39,50,0,"CN",3809,3.58283013914413,0,"between 100 and 10k",0.369620253164557,0.162025316455696,0.134177215189873,0.0911392405063291,0.243037974683544
7,14,0,4.24,0,0,0,0,"red","l",50,2,43,50,0,"CN",1160,4.14396551724138,0,"below 100",0.58,0.24,0.08,0.04,0.06
8,65,0,4.14,0,0,0,0,"black","l",50,2,93,50,0,"CN",20824,4.06372454859777,0,"between 100 and 10k",0.550512445095168,0.219619326500732,0.114202049780381,0.0556368960468521,0.0600292825768668
16,14,0,3.72,0,0,0,0,"black","xl",2,5,37,2,0,"CN",5508,4.32298474945534,0,"below 100",0.444444444444444,0.277777777777778,0,0.111111111111111,0.166666666666667
5.74,5,0,3.9,0,0,0,0,"green","xs",6,2,20,50,0,"CN",11854,4.09490467352792,0,"between 100 and 10k",0.523324851569126,0.14334181509754,0.150127226463104,0.0746395250212044,0.108566581849025
8,7,0,3.71,0,0,0,0,"blue","m",50,3,43,50,0,"CN",65189,4.0496402767338,0,"above 10K",0.456133964324718,0.171095740808154,0.14197306152166,0.0848198034219148,0.145977429923553
8,7,0,3.63,0,0,0,0,"black","s",50,3,43,50,1,"CN",65189,4.0496402767338,0,"above 10K",0.438289601554908,0.155004859086492,0.157434402332362,0.0928085519922255,0.156462585034014
3,14,0,3.9,0,0,0,0,"others","s",50,1,41,50,1,"CN",9395,4.11005854177754,0,"below 100",0.490196078431373,0.215686274509804,0.117647058823529,0.0588235294117647,0.117647058823529
2.89,7,0,5,0,0,0,0,"green","xs",1,1,37,50,1,"CN",30,3.73333333333333,0,"below 100",1,0,0,0,0
2,6,0,3.32,0,0,0,0,"red","xs",1,1,36,50,0,"CN",543,4.11970534069982,0,"between 100 and 10k",0.338842975206612,0.190082644628099,0.15702479338843,0.0826446280991736,0.231404958677686
9,65,1,3.7,0,0,0,0,"red","m",50,3,36,50,1,"CN",3373,3.96471983397569,0,"between 100 and 10k",0.432098765432099,0.197530864197531,0.160493827160494,0.0617283950617284,0.148148148148148
9,9,1,0,0,0,0,0,"white","s",50,3,44,50,1,"CN",246312,4.20372535645848,0,"below 100",NA,NA,NA,NA,NA
11,10,0,4.03,0,0,0,0,"white","s",50,2,14,50,0,"CN",8821,3.87200997619318,0,"between 100 and 10k",0.511904761904762,0.215608465608466,0.137566137566138,0.0608465608465608,0.0740740740740741
9,9,0,4.2,0,0,0,0,"red","s",30,3,40,50,0,"others",82219,3.59008258431749,1,"between 100 and 10k",0.626666666666667,0.17,0.0666666666666667,0.05,0.0866666666666667
4.81,5,1,0,0,0,0,0,"yellow","xs",5,1,47,50,0,"CN",6,4.33333333333333,0,"below 100",NA,NA,NA,NA,NA
8,10,0,3.8,0,0,0,0,"blue","xs",5,2,23,50,1,"CN",129,3.7906976744186,0,"below 100",0.6,0,0.2,0,0.2
8,140,1,4.17,0,0,0,0,"blue","s",50,3,19,50,1,"CN",2050,4.16780487804878,0,"above 10K",0.59738219895288,0.172251308900524,0.110994764397906,0.0460732984293194,0.0732984293193717
5,5,1,2.98,0,0,0,0,"pink","xs",2,2,20,50,1,"CN",10320,3.90494186046512,1,"between 100 and 10k",0.323529411764706,0.127450980392157,0.0980392156862745,0.107843137254902,0.343137254901961
6,6,1,3.98,1,1,0,0,"black","xs",50,2,26,50,0,"CN",1428,4.3515406162465,0,"between 100 and 10k",0.484848484848485,0.23030303030303,0.133333333333333,0.0787878787878788,0.0727272727272727
13,11,0,4.14,0,0,0,0,"black","s",50,3,36,50,0,"CN",6329,4.16290093221678,0,"between 100 and 10k",0.537800687285223,0.238831615120275,0.11340206185567,0.0481099656357388,0.0618556701030928
2.89,7,0,5,0,0,0,0,"green","xs",1,1,37,50,0,"CN",30,3.73333333333333,0,"below 100",1,0,0,0,0
11,10,0,3.97,0,0,0,0,"red","xs",50,3,21,50,0,"CN",543,3.93186003683241,0,"between 100 and 10k",0.514150943396226,0.19811320754717,0.132075471698113,0.0518867924528302,0.10377358490566
5,5,1,4.13,0,0,0,0,"red","s",50,2,48,50,0,"CN",32168,3.88454364585924,0,"between 100 and 10k",0.572815533980582,0.174757281553398,0.135922330097087,0.0388349514563107,0.0776699029126214
7,6,0,3.6,0,0,0,0,"black","s",50,2,127,50,0,"CN",483,4.15527950310559,0,"below 100",0.4,0.16,0.2,0.12,0.12
9,8,1,4.24,2,1,1,0,"others","xs",50,3,28,50,0,"CN",794,4.29848866498741,0,"between 100 and 10k",0.625,0.166666666666667,0.0989583333333333,0.046875,0.0625
12,11,0,3.6,0,0,0,0,"black","m",50,3,38,50,1,"others",105015,3.78960148550207,0,"below 100",0.466666666666667,0.1,0.166666666666667,0.1,0.166666666666667
5.75,25,0,3.67,0,0,0,0,"yellow","s",50,2,25,50,0,"CN",706,4.20963172804533,0,"between 100 and 10k",0.47008547008547,0.162393162393162,0.11965811965812,0.0598290598290598,0.188034188034188
11,16,1,2.92,0,0,0,0,"red","s",50,2,16,50,0,"others",18,3.66666666666667,0,"below 100",0.166666666666667,0.0833333333333333,0.5,0,0.25
11,102,1,4.15,0,0,0,0,"black","s",33,3,41,50,0,"CN",8191,4.19020876571847,0,"between 100 and 10k",0.543026706231454,0.238872403560831,0.102373887240356,0.0519287833827893,0.0637982195845697
11,47,0,4.39,0,0,0,0,"green","xl",50,3,40,50,0,"CN",7197,4.36098374322634,0,"below 100",0.608695652173913,0.304347826086957,0,0.0434782608695652,0.0434782608695652
7,6,0,3.83,0,0,0,0,"black","xs",1,2,26,50,1,"CN",75,3.82666666666667,0,"below 100",0.555555555555556,0.111111111111111,0.111111111111111,0.0555555555555556,0.166666666666667
1.72,2,1,3.77,0,0,0,0,"green","xs",10,1,48,50,0,"CN",32168,3.88454364585924,0,"below 100",0.5,0.1,0.166666666666667,0.133333333333333,0.1
2.9,3,1,3.89,0,0,0,0,"black","xs",6,1,139,50,0,"CN",163,4.19018404907975,0,"below 100",0.473684210526316,0.263157894736842,0.0526315789473684,0.105263157894737,0.105263157894737
8,9,0,3.95,0,0,0,0,"red","s",11,2,39,50,1,"CN",24564,3.92887966129295,0,"above 10K",0.526024363233666,0.163898117386489,0.149501661129568,0.0553709856035437,0.105204872646733
2.81,33,0,3.64,0,0,0,0,"others","xs",1,1,43,50,1,"CN",42919,4.10596705421841,0,"below 100",0.357142857142857,0.142857142857143,0.357142857142857,0.0714285714285714,0.0714285714285714
2,2,1,4.15,0,0,0,0,"white","One-sized",50,1,48,50,1,"CN",620,4.22096774193548,0,"below 100",0.5,0.235294117647059,0.205882352941176,0.0294117647058824,0.0294117647058824
8,7,0,4.2,0,0,0,0,"white","xs",4,3,20,50,0,"CN",88,3.93181818181818,0,"below 100",0.4,0.5,0,0.1,0
5.86,59,1,4.06,0,0,0,0,"pink","xs",6,1,41,50,0,"CN",18877,4.07988557503841,0,"between 100 and 10k",0.538116591928251,0.197309417040359,0.130044843049327,0.0582959641255605,0.0762331838565022
11,26,0,3.95,0,0,0,0,"red","xl",50,2,33,50,1,"CN",5534,3.99981929887965,0,"between 100 and 10k",0.51006711409396,0.187919463087248,0.144295302013423,0.0604026845637584,0.0973154362416107
2.67,67,0,0,0,0,0,0,"others","One-sized",5,1,27,50,0,"CN",13,3.69230769230769,0,"below 100",NA,NA,NA,NA,NA
11,10,1,4.05,0,0,0,0,"black","m",50,2,45,50,1,"CN",5816,3.93638239339752,0,"above 10K",0.509803921568627,0.222447599729547,0.148073022312373,0.0493576741041244,0.0703177822853279
13,68,0,3.79,0,0,0,0,"black","s",50,3,66,50,1,"others",24306,4.23669052908747,0,"between 100 and 10k",0.445662100456621,0.208219178082192,0.153424657534247,0.0794520547945206,0.11324200913242
5.65,10,1,2.86,0,0,0,0,"black","xs",1,1,41,50,1,"CN",17752,3.89967327625056,0,"below 100",0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.142857142857143
8,7,0,4.04,0,0,0,0,"others","xs",1,2,37,50,0,"CN",12745,4.27799136916438,0,"below 100",0.517985611510791,0.223021582733813,0.122302158273381,0.0575539568345324,0.079136690647482
14,102,0,4.18,1,0,1,0,"yellow","l",50,4,40,50,0,"CN",17856,4.17372311827957,0,"between 100 and 10k",0.527918781725888,0.263959390862944,0.131979695431472,0.0101522842639594,0.065989847715736
11,60,1,3.38,0,0,0,0,"white","s",49,2,25,50,0,"CN",703,3.9601706970128,0,"between 100 and 10k",0.405405405405405,0.0810810810810811,0.243243243243243,0.027027027027027,0.243243243243243
7,23,0,3.98,0,0,0,0,"black","xs",50,2,40,50,1,"CN",213709,4.29389964858757,0,"above 10K",0.521074571560908,0.173228346456693,0.150069476609541,0.078740157480315,0.0768874478925428
11,10,1,3.86,0,0,0,0,"others","xs",50,2,39,50,0,"CN",14284,4.02562307476897,0,"above 10K",0.466698382492864,0.211703139866794,0.143196955280685,0.0670789724072312,0.111322549952426
9,31,1,3.92,0,0,0,0,"red","s",50,3,34,50,0,"CN",8043,4.16598284222305,0,"between 100 and 10k",0.476340694006309,0.227129337539432,0.141955835962145,0.0536277602523659,0.100946372239748
8,84,0,4.19,1,0,1,0,"black","m",50,3,37,50,0,"CN",80713,4.18781361119027,0,"above 10K",0.564555585756999,0.212829573253602,0.121228594726828,0.0521880945909214,0.0491981516716499
8,7,0,4.39,0,0,0,0,"blue","xs",4,2,20,50,1,"CN",107,3.89719626168224,0,"below 100",0.652173913043478,0.173913043478261,0.130434782608696,0,0.0434782608695652
11,84,0,3.65,0,0,0,0,"black","m",50,2,34,50,0,"others",5311,4.03464507625683,0,"below 100",0.387096774193548,0.129032258064516,0.258064516129032,0.193548387096774,0.032258064516129
15,13,1,4.4,0,0,0,0,"green","s",2,4,36,50,0,"CN",34,3.67647058823529,0,"below 100",0.5,0.4,0.1,0,0
16,14,1,3.44,0,0,0,0,"black","m",50,4,35,50,0,"others",572,3.36713286713287,0,"below 100",0.481481481481481,0.0740740740740741,0.0740740740740741,0.148148148148148,0.222222222222222
5,5,1,2.94,0,0,0,0,"white","s",50,2,25,50,0,"CN",8740,4.23032036613272,0,"between 100 and 10k",0.262368815592204,0.134932533733133,0.190404797601199,0.104947526236882,0.307346326836582
13,85,0,4.11,0,0,0,0,"others","s",50,3,40,50,1,"CN",9078,3.87816699713593,0,"below 100",0.617021276595745,0.127659574468085,0.0851063829787234,0.0851063829787234,0.0851063829787234
20,17,1,3.2,0,0,0,0,"green","s",50,6,36,50,0,"CN",64,3.25,0,"below 100",0.366666666666667,0.116666666666667,0.15,0.0833333333333333,0.283333333333333
16,14,1,3.73,0,0,0,0,"yellow","m",50,5,41,50,1,"CN",130598,3.94679091563424,0,"below 100",0.438202247191011,0.235955056179775,0.112359550561798,0.0449438202247191,0.168539325842697
1,10,0,3.56,0,0,0,0,"white","xs",2,1,40,50,0,"others",91631,3.83793694273772,1,"below 100",0.423076923076923,0.153846153846154,0.173076923076923,0.0576923076923077,0.192307692307692
9,14,1,3.31,0,0,0,0,"white","s",50,3,33,50,0,"CN",25356,3.90254772046064,0,"above 10K",0.347488038277512,0.162081339712919,0.167165071770335,0.101375598086124,0.22188995215311
14,12,0,4.26,1,0,1,0,"others","s",50,3,22,50,1,"CN",1178,4.223259762309,0,"between 100 and 10k",0.610722610722611,0.188811188811189,0.107226107226107,0.0326340326340326,0.0606060606060606
6,17,0,0,0,0,0,0,"white","xs",10,2,43,50,0,"CN",65189,4.0496402767338,0,"below 100",NA,NA,NA,NA,NA
7,6,0,2.75,0,0,0,0,"yellow","xs",9,2,24,50,1,"CN",10474,3.90853542104258,0,"below 100",0.25,0.25,0,0,0.5
11,10,0,3.91,0,0,0,0,"green","m",50,2,52,50,0,"CN",5042,4.14656882189607,0,"between 100 and 10k",0.501026694045175,0.184804928131417,0.137577002053388,0.0739219712525667,0.102669404517454
1.72,2,1,3.77,0,0,0,0,"green","xs",10,1,48,50,1,"CN",32168,3.88454364585924,0,"below 100",0.5,0.1,0.166666666666667,0.133333333333333,0.1
5.67,5,0,3.63,0,0,0,0,"white","One-sized",50,1,40,50,1,"others",839882,4.10375981387862,0,"above 10K",0.395885114609224,0.194145263739299,0.183650925158796,0.095967964650649,0.130350731842033
6,8,1,3.31,0,0,0,0,"blue","xs",2,2,40,50,0,"CN",3515,3.98378378378378,0,"below 100",0.230769230769231,0.307692307692308,0.230769230769231,0,0.230769230769231
6,7,1,4.31,0,0,0,0,"black","xs",4,2,41,50,0,"CN",25222,4.00154626913012,0,"below 100",0.615384615384615,0.230769230769231,0.0769230769230769,0,0.0769230769230769
12,102,1,4.11,0,0,0,0,"blue","s",50,3,40,50,0,"CN",7740,4.22726098191214,1,"below 100",0.52,0.253333333333333,0.106666666666667,0.0533333333333333,0.0666666666666667
11,59,1,3.61,0,0,0,0,"black","m",50,3,40,50,0,"CN",14291,4.18473164928976,0,"below 100",0.428571428571429,0.178571428571429,0.142857142857143,0.0714285714285714,0.178571428571429
12,17,0,4.17,0,0,0,0,"white","One-sized",50,3,37,50,1,"CN",71919,4.38529456749955,0,"below 100",0.5,0.277777777777778,0.166666666666667,0,0.0555555555555556
11,10,1,3.58,0,0,0,0,"blue","xs",19,3,38,50,0,"CN",6364,4.13246385920805,0,"between 100 and 10k",0.412008281573499,0.17184265010352,0.163561076604555,0.0910973084886128,0.161490683229814
8,7,0,3.76,1,1,0,0,"black","l",50,3,37,50,0,"CN",25752,4.25687325256291,0,"between 100 and 10k",0.465005931198102,0.170818505338078,0.158956109134045,0.0735468564650059,0.131672597864769
5,24,0,3.7,0,0,0,0,"green","xs",4,1,42,50,0,"CN",35262,3.93948159491804,0,"below 100",0.4,0.2,0.2,0.1,0.1
4,4,1,4.5,0,0,0,0,"pink","xs",1,1,20,50,0,"CN",2707,4.18913926856299,0,"below 100",0.5,0.5,0,0,0
11,43,0,3.28,0,0,0,0,"black","m",50,3,35,50,0,"CN",15502,4.11527544832925,0,"above 10K",0.286790955969853,0.200317334391115,0.203490678302261,0.124950416501388,0.184450614835383
12,11,0,4.24,0,0,0,0,"black","xs",50,3,36,50,0,"CN",2647,3.83981866263695,0,"below 100",0.529411764705882,0.352941176470588,0,0.0588235294117647,0.0588235294117647
11,17,0,3.26,0,0,0,0,"red","xs",50,3,37,50,1,"CN",4830,3.84306418219462,0,"between 100 and 10k",0.313583815028902,0.180635838150289,0.184971098265896,0.0982658959537572,0.222543352601156
8,7,0,3.88,0,0,0,0,"yellow","xs",1,2,25,50,1,"CN",334,3.73652694610778,0,"below 100",0.625,0.125,0,0,0.25
7,7,0,3.85,0,0,0,0,"blue","xs",50,2,31,50,1,"CN",17816,4.17944544229906,1,"above 10K",0.461022632020117,0.215423302598491,0.143336127409891,0.0720871751886002,0.1081307627829
8,11,0,3.87,0,0,0,0,"red","xs",43,3,25,50,0,"CN",11557,4.04006229990482,0,"below 100",0.43956043956044,0.263736263736264,0.142857142857143,0.032967032967033,0.120879120879121
1.88,25,1,4.46,1,0,1,0,"white","xs",41,1,43,50,0,"CN",1373,4.00728332119446,0,"below 100",0.730769230769231,0.153846153846154,0.0384615384615385,0,0.0769230769230769
11,10,0,4.32,1,0,1,0,"black","l",50,2,54,50,0,"CN",4811,4.19455414674704,0,"between 100 and 10k",0.628252788104089,0.197026022304833,0.0929368029739777,0.0297397769516729,0.0520446096654275
9,135,0,3.55,0,0,0,0,"white","s",50,3,39,50,0,"CN",9940,4.0489939637827,0,"below 100",0.303030303030303,0.303030303030303,0.151515151515152,0.121212121212121,0.121212121212121
3.88,5,0,3.66,0,0,0,0,"red","s",50,1,41,50,0,"CN",35358,4.01815713558459,1,"above 10K",0.420512820512821,0.179487179487179,0.182905982905983,0.0735042735042735,0.143589743589744
11,11,0,2.99,0,0,0,0,"red","s",50,2,17,50,0,"CN",5264,4.03286474164134,0,"between 100 and 10k",0.258771929824561,0.166666666666667,0.157894736842105,0.140350877192982,0.276315789473684
8,11,0,2.81,0,0,0,0,"red","s",50,2,17,50,0,"CN",31,3.58064516129032,0,"below 100",0.238095238095238,0.0952380952380952,0.19047619047619,0.19047619047619,0.285714285714286
5.65,6,1,3.96,0,0,0,0,"black","m",17,2,23,50,1,"CN",12309,4.04517020066618,1,"between 100 and 10k",0.524390243902439,0.158536585365854,0.170731707317073,0.0487804878048781,0.0975609756097561
8,65,0,3.97,0,0,0,0,"white","s",1,2,33,50,1,"CN",239,3.88284518828452,0,"below 100",0.620689655172414,0.0344827586206897,0.172413793103448,0.0344827586206897,0.137931034482759
2,2,0,4.8,0,0,0,0,"white","xs",2,1,35,50,0,"CN",42,3.66666666666667,0,"below 100",0.8,0.2,0,0,0
12,13,0,4.25,0,0,0,0,"pink","s",50,3,40,50,0,"CN",15076,4.08496948792783,0,"between 100 and 10k",0.632558139534884,0.148837209302326,0.106976744186047,0.0604651162790698,0.0511627906976744
1.66,2,1,3.75,0,0,0,0,"others","xs",2,1,26,50,0,"CN",247,3.94331983805668,0,"below 100",0.4,0.25,0.2,0,0.15
7,6,0,3.27,0,0,0,0,"white","s",10,2,9,50,0,"CN",16757,3.96538759921227,0,"between 100 and 10k",0.346089850249584,0.156405990016639,0.151414309484193,0.10981697171381,0.236272878535774
8,20,0,3.12,0,0,0,0,"blue","s",50,2,138,50,0,"CN",7858,3.95316874522779,0,"between 100 and 10k",0.310850439882698,0.131964809384164,0.181818181818182,0.114369501466276,0.26099706744868
9,8,1,4.03,0,0,0,0,"blue","xs",2,3,45,50,0,"others",1722,3.90650406504065,0,"between 100 and 10k",0.512096774193548,0.237903225806452,0.104838709677419,0.0604838709677419,0.0846774193548387
8,7,1,3.69,0,0,0,0,"white","s",50,2,36,50,0,"CN",821,3.76613885505481,0,"between 100 and 10k",0.435374149659864,0.193877551020408,0.149659863945578,0.0680272108843537,0.153061224489796
14,107,1,4.38,1,0,1,0,"white","m",50,4,10,50,0,"CN",27175,3.96603495860166,0,"between 100 and 10k",0.703529411764706,0.127058823529412,0.0729411764705882,0.04,0.0564705882352941
